  395/1999     2.21G   0.01531  0.009793  0.001674   0.02677         5       640    0.9966     0.963    0.9599    0.7905   0.01543  0.008576 0.0009363
  396/1999     2.21G   0.01483   0.01013  0.002023   0.02698         2       640    0.9956    0.9629    0.9772    0.7904   0.01559  0.008364 0.0009297
  397/1999     2.21G   0.01514  0.009982  0.001324   0.02644         9       640    0.9945    0.9577    0.9863    0.8022   0.01532  0.008418 0.0009782
  398/1999     2.21G   0.01518   0.01121  0.001371   0.02776        15       640    0.9942     0.954    0.9599    0.7902   0.01528  0.008591  0.001007
  399/1999     2.21G   0.01497   0.00908  0.001264   0.02532         6       640    0.9918    0.9629    0.9588    0.7946    0.0155  0.008719 0.0009153
  400/1999     2.21G   0.01499   0.01018  0.001119   0.02629         4       640    0.9969    0.9629    0.9588    0.7912   0.01575  0.008536  0.000949
  401/1999     2.21G   0.01485  0.009554  0.001228   0.02563         3       640     0.997     0.963    0.9588     0.784   0.01522  0.008386  0.000957
  402/1999     2.21G   0.01522   0.01037  0.001241   0.02683        12       640    0.9984     0.963    0.9598    0.7845   0.01561   0.00846 0.0009724
  403/1999     2.21G   0.01689   0.01005   0.00135   0.02828         6       640    0.9972     0.963    0.9599    0.7797   0.01542  0.008626  0.000985
  404/1999     2.21G    0.0146   0.01013  0.001379   0.02611         4       640    0.9892    0.9629    0.9599    0.7786   0.01561  0.008672 0.0009831
  405/1999     2.21G   0.01514   0.01028  0.001259   0.02668        13       640    0.9981    0.9525    0.9598    0.7745   0.01594  0.008702  0.001101
  406/1999     2.21G   0.01488   0.01023   0.00118   0.02629         2       640    0.9965    0.9527    0.9588    0.7689   0.01603  0.008808  0.001314
  407/1999     2.21G    0.0145  0.009198  0.001216   0.02491         3       640    0.9974    0.9529    0.9588    0.7803   0.01599  0.008774  0.001224
  408/1999     2.21G   0.01531    0.0101   0.00118   0.02659        28       640    0.9881    0.9629    0.9588    0.7837   0.01553  0.008579 0.0009649
  409/1999     2.21G   0.01589  0.009687  0.001451   0.02703        14       640    0.9895      0.96    0.9599    0.7969   0.01535  0.008517 0.0009451
  410/1999     2.21G   0.01422  0.009042  0.001369   0.02463         8       640    0.9947    0.9524    0.9667    0.7911   0.01567  0.008747  0.001229
  411/1999     2.21G   0.01472  0.009199   0.00143   0.02535         9       640    0.9931    0.9462    0.9589    0.7908    0.0156  0.009051  0.001866
  412/1999     2.21G   0.01486  0.009326  0.001151   0.02534         7       640    0.9797    0.9519    0.9573    0.7865   0.01538  0.008613  0.002077
  413/1999     2.21G   0.01603  0.009815  0.001362   0.02721         9       640     0.978    0.9519     0.958    0.7756   0.01551  0.008464  0.002064
  414/1999     2.21G    0.0147  0.009368  0.001297   0.02537         7       640    0.9942    0.9512    0.9588     0.782   0.01535  0.008754  0.001507
  415/1999     2.21G   0.01523  0.009719   0.00125    0.0262         7       640    0.9966    0.9542    0.9588    0.7906   0.01553  0.008886    0.0011
  416/1999     2.21G    0.0146  0.009546  0.001319   0.02547         2       640    0.9942    0.9538    0.9588    0.7808   0.01569  0.008815  0.001125
  417/1999     2.21G   0.01474   0.01067  0.001273   0.02668         6       640    0.9942    0.9526    0.9598    0.7879   0.01524  0.008317   0.00136
  418/1999     2.21G   0.01425  0.009592  0.001291   0.02513         8       640    0.9886    0.9531    0.9612    0.7846   0.01558  0.008603  0.001468
  419/1999     2.21G   0.01403  0.009949  0.001217    0.0252         9       640    0.9895    0.9513    0.9622    0.7837    0.0156  0.008598  0.001247
  420/1999     2.21G   0.01468  0.009384  0.001312   0.02537         8       640    0.9861    0.9608    0.9598    0.7861   0.01542  0.008635  0.001125
  421/1999     2.21G   0.01532   0.01005   0.00123    0.0266         4       640    0.9826    0.9572    0.9588    0.7827   0.01562  0.008939  0.001268
  422/1999     2.21G   0.01495   0.00964  0.001362   0.02595         7       640    0.9969    0.9439    0.9588    0.7792   0.01579  0.008811  0.001333
  423/1999     2.21G   0.01529   0.01056  0.001097   0.02694         4       640    0.9927    0.9536    0.9588    0.7836   0.01565   0.00914  0.001181
  424/1999     2.21G   0.01558  0.009783  0.001225   0.02658         4       640    0.9973    0.9523    0.9588    0.7732   0.01567  0.008976  0.001212
  425/1999     2.21G    0.0148  0.009251  0.001138   0.02519         2       640    0.9957    0.9539    0.9588    0.7833   0.01558  0.008903  0.001004
  426/1999     2.21G   0.01486  0.009531  0.001148   0.02554         4       640     0.993    0.9629    0.9863    0.7985   0.01566  0.008543 0.0009509
  427/1999     2.21G   0.01553  0.009902  0.001334   0.02676         5       640    0.9983    0.9549    0.9863     0.792   0.01599  0.008647  0.001056
  428/1999     2.21G   0.01496  0.009825  0.001345   0.02612         9       640    0.9946    0.9546    0.9602    0.7844   0.01609  0.008956  0.001241
  429/1999     2.21G   0.01631  0.009652  0.001289   0.02725         9       640    0.9951    0.9537    0.9588     0.779   0.01603     0.009   0.00128
  430/1999     2.21G   0.01485   0.01049   0.00121   0.02655         9       640    0.9956    0.9558    0.9588    0.7788   0.01584  0.009129  0.001127
  431/1999     2.21G   0.01585   0.01012  0.001163   0.02714         7       640    0.9949    0.9629    0.9588    0.7921   0.01597  0.008881   0.00109
  432/1999     2.21G   0.01561   0.01027  0.004701   0.03058         3       640    0.9907     0.963    0.9588    0.7943   0.01595  0.008637  0.001137
  433/1999     2.21G    0.0152   0.01042  0.001468   0.02709         3       640    0.9933    0.9567    0.9588    0.7874     0.016  0.008765  0.001176
  434/1999     2.21G   0.01525  0.009477  0.001313   0.02604        12       640    0.9922    0.9541    0.9588    0.7793   0.01604  0.008509   0.00125
  435/1999     2.21G   0.01446  0.009071  0.001126   0.02466         1       640    0.9936    0.9594    0.9588    0.7937   0.01545  0.008311   0.00121
  436/1999     2.21G    0.0143   0.01014  0.001254   0.02569        13       640    0.9914    0.9625    0.9588    0.7906   0.01532  0.008501  0.001238
  437/1999     2.21G   0.01527   0.01027   0.00151   0.02705         8       640    0.9941    0.9552    0.9588    0.7852   0.01583  0.008851   0.00135
  438/1999     2.21G   0.01396  0.009647  0.001181   0.02478        16       640     0.997    0.9476    0.9588     0.782   0.01561  0.008542  0.001453
  439/1999     2.21G   0.01439    0.0101  0.001544   0.02603        18       640    0.9936    0.9477    0.9588    0.7982   0.01528  0.008284  0.001948
  440/1999     2.21G   0.01631   0.01038  0.001332   0.02803         7       640    0.9938    0.9507    0.9588    0.7937   0.01512  0.008324  0.001887
  441/1999     2.21G   0.01473   0.01044  0.001252   0.02642        20       640    0.9942    0.9528    0.9588    0.7867   0.01528  0.008365   0.00138
  442/1999     2.21G   0.01456   0.01026  0.001122   0.02594        11       640    0.9943    0.9535    0.9614    0.7789   0.01591  0.008341  0.001257
  443/1999     2.21G    0.0146   0.00953  0.001234   0.02536         4       640    0.9879    0.9542    0.9698    0.7842   0.01572  0.008488  0.001506
  444/1999     2.21G    0.0143  0.009655  0.001189   0.02515         1       640    0.9727    0.9745    0.9955    0.8048   0.01547  0.008389  0.001275
  445/1999     2.21G   0.01417  0.009893  0.001159   0.02522         7       640     0.997    0.9638    0.9955    0.8081   0.01557  0.008325 0.0009979
  446/1999     2.21G   0.01485  0.009057  0.001154   0.02506         3       640    0.9962    0.9629    0.9599    0.7832   0.01577  0.008416  0.001051
  447/1999     2.21G   0.01522   0.00982  0.001199   0.02624         7       640    0.9972    0.9579    0.9588     0.786   0.01596  0.008689  0.001101
  448/1999     2.21G    0.0147  0.009176  0.001371   0.02525         3       640    0.9972    0.9538    0.9588    0.7792   0.01539  0.008613  0.001198
  449/1999     2.21G   0.01349  0.008655  0.001441   0.02358         5       640    0.9949    0.9529    0.9599    0.7795   0.01529  0.008456  0.001356
  450/1999     2.21G    0.0161  0.009718  0.001271   0.02709        13       640    0.9952    0.9629    0.9599     0.778   0.01536   0.00849 0.0009739
  451/1999     2.21G   0.01615   0.01014  0.001237   0.02753         5       640    0.9962    0.9544    0.9588    0.7829   0.01554  0.008535  0.001232
  452/1999     2.21G   0.01584   0.01076  0.001283   0.02789        12       640    0.9948    0.9571    0.9588    0.7831   0.01558  0.008612   0.00122
  453/1999     2.21G   0.01516  0.009758  0.001167   0.02609         8       640    0.9948    0.9477    0.9598    0.7853   0.01534   0.00854  0.001211
  454/1999     2.21G   0.01508   0.01007  0.001118   0.02627         6       640    0.9681    0.9729    0.9955    0.7983   0.01536  0.008186  0.001816
  455/1999     2.21G   0.01418   0.00996  0.001141   0.02528         2       640    0.9563    0.9951    0.9955    0.8089   0.01543  0.007951  0.001968
  456/1999     2.21G   0.01458  0.009792   0.00129   0.02566         6       640    0.9627     0.994    0.9955    0.8114   0.01538  0.008192  0.002001
  457/1999     2.21G   0.01425  0.008644  0.001349   0.02424         3       640    0.9922    0.9483    0.9746    0.7905   0.01564  0.008858  0.001764
  458/1999     2.21G   0.01479  0.009937  0.001247   0.02598        12       640    0.9933    0.9524    0.9588    0.7727   0.01592  0.008997  0.001687
  459/1999     2.21G   0.01525    0.0092  0.001626   0.02607         5       640    0.9926    0.9524    0.9588    0.7772   0.01601  0.008706  0.001809
  460/1999     2.21G    0.0141  0.009416  0.001356   0.02487         4       640    0.9967    0.9551    0.9588     0.786   0.01609  0.008726  0.001641
  461/1999     2.21G    0.0146  0.009766  0.001457   0.02583         8       640    0.9966    0.9629    0.9588    0.7963   0.01545  0.008797  0.001314
  462/1999     2.21G   0.01424  0.009487  0.001589   0.02532         3       640    0.9963    0.9629    0.9588    0.7966   0.01525  0.008905  0.001064
  463/1999     2.21G   0.01404  0.009597  0.001476   0.02511         6       640    0.9959    0.9566    0.9863    0.8108   0.01516   0.00873  0.001056
  464/1999     2.21G   0.01473  0.009723  0.003551   0.02801         4       640    0.9917    0.9629    0.9863    0.8017   0.01502  0.008547  0.001006
  465/1999     2.21G   0.01611   0.01061  0.001207   0.02793        12       640    0.9949    0.9653    0.9955    0.8175   0.01518  0.008543 0.0009349
  466/1999     2.21G   0.01406  0.009225  0.001077   0.02436        12       640    0.9972    0.9635    0.9955    0.8147    0.0151   0.00836 0.0009079
  467/1999     2.21G   0.01478   0.01114  0.001363   0.02728        29       640    0.9968    0.9648    0.9955    0.8003    0.0152  0.008484 0.0008811
  468/1999     2.21G   0.01474  0.009277  0.001204   0.02522         4       640    0.9916     0.967    0.9955    0.8041   0.01545  0.008805  0.001081
  469/1999     2.21G    0.0148   0.01051  0.001102   0.02642         8       640    0.9973    0.9561    0.9599    0.7919   0.01549  0.008889  0.001137
  470/1999     2.21G   0.01455  0.008711  0.001106   0.02436         3       640    0.9942    0.9629    0.9588    0.7875   0.01564  0.009049  0.001174
  471/1999     2.21G   0.01402  0.009135  0.001006   0.02417         3       640    0.9969    0.9554    0.9588    0.7849   0.01551  0.008964  0.001458
  472/1999     2.21G   0.01425    0.0103  0.001108   0.02566         5       640     0.995    0.9552    0.9588    0.7844   0.01586  0.009018  0.001466
  473/1999     2.21G   0.01465   0.01028  0.001192   0.02612         6       640    0.9883    0.9539    0.9612    0.7791   0.01561  0.008816  0.001426
  474/1999     2.21G   0.01465  0.008933  0.001107   0.02469        13       640    0.9851    0.9518    0.9785    0.7946   0.01531   0.00844  0.002487
  475/1999     2.21G   0.01494   0.01018  0.001243   0.02636         5       640    0.9879    0.9516    0.9589    0.7932   0.01489   0.00836  0.001944
  476/1999     2.21G   0.01475   0.01002  0.001188   0.02595        20       640    0.9972     0.954    0.9588    0.7963   0.01473  0.008316  0.001247
  477/1999     2.21G   0.01581  0.009609  0.002212   0.02763         1       640    0.9814    0.9534    0.9588    0.7899   0.01469   0.00852  0.001918
  478/1999     2.21G   0.01476  0.009905  0.001619   0.02629         5       640    0.9858    0.9449    0.9462     0.783   0.01478  0.008767  0.002892
  479/1999     2.21G   0.01393  0.009863  0.001614   0.02541         4       640    0.9881     0.944    0.9492    0.7847   0.01534  0.008845  0.002629
  480/1999     2.21G   0.01421   0.01073  0.001524   0.02646        15       640    0.9888    0.9438    0.9578    0.7802   0.01553  0.008823  0.002502
  481/1999     2.21G   0.01407  0.009735  0.001652   0.02546        14       640    0.9874    0.9469    0.9578    0.7879   0.01552  0.008851  0.002398
  482/1999     2.21G   0.01474  0.009704   0.00134   0.02578        10       640     0.991     0.952    0.9588    0.7734   0.01571  0.008848  0.001694
  483/1999     2.21G   0.01446  0.009534  0.001354   0.02535         6       640    0.9941    0.9461    0.9588    0.7758   0.01595  0.008841  0.001589
  484/1999     2.21G   0.01441  0.009152  0.001448   0.02501        10       640    0.9988    0.9452    0.9588    0.7874   0.01557  0.008716  0.001584
  485/1999     2.21G   0.01401  0.009332  0.001274   0.02462         6       640    0.9915    0.9528    0.9588    0.7866   0.01565  0.009013  0.001193
  486/1999     2.21G   0.01425    0.0102  0.001298   0.02575         5       640    0.9909    0.9493    0.9588    0.7822   0.01554  0.009237  0.001264
  487/1999     2.21G   0.01513  0.009985  0.001913   0.02703        14       640    0.9923    0.9478    0.9588    0.7886    0.0154  0.009395  0.001105
  488/1999     2.21G   0.01624     0.011    0.0017   0.02894         3       640    0.9942    0.9565    0.9588    0.7759    0.0156  0.009619  0.001151
  489/1999     2.21G   0.01496  0.009224  0.001228   0.02542         4       640    0.9945    0.9542    0.9588    0.7832   0.01572  0.009567  0.001498
  490/1999     2.21G   0.01446  0.009541   0.00113   0.02513        14       640     0.994    0.9563    0.9588    0.7779   0.01583  0.009286  0.001247
  491/1999     2.21G   0.01441   0.01038  0.001248   0.02604         3       640    0.9973    0.9587    0.9588    0.7741   0.01605  0.009081   0.00104
  492/1999     2.21G   0.01376   0.01011  0.001364   0.02523         4       640    0.9949     0.963    0.9588    0.7769   0.01602  0.009055   0.00102
  493/1999     2.21G   0.01556   0.01125  0.001258   0.02807        15       640    0.9955    0.9609    0.9588     0.779   0.01601  0.009101  0.001042
  494/1999     2.21G   0.01458  0.009562  0.001222   0.02537         6       640    0.9905    0.9589    0.9588    0.7841   0.01596  0.009129  0.001119
  495/1999     2.21G   0.01408  0.009353  0.001531   0.02497         5       640    0.9929     0.962    0.9588    0.7904   0.01595  0.009025  0.001062
  496/1999     2.21G   0.01457   0.01014   0.00128     0.026         6       640    0.9955    0.9629    0.9588    0.7736    0.0159  0.008943  0.001049
  497/1999     2.21G   0.01414  0.009236  0.001397   0.02477        19       640    0.9903    0.9564    0.9588    0.7876   0.01561  0.008968  0.001311
  498/1999     2.21G   0.01476   0.01022  0.001357   0.02633         4       640    0.9937    0.9526    0.9588    0.7901   0.01563  0.008918  0.001611
  499/1999     2.21G   0.01458  0.008851  0.001361   0.02479        10       640    0.9922    0.9533    0.9588      0.79   0.01551  0.008605  0.001464
  500/1999     2.21G   0.01456  0.008981   0.00117   0.02471         4       640     0.993    0.9542    0.9588     0.785   0.01582  0.008752  0.001283
  501/1999     2.21G   0.01428  0.009403  0.001316     0.025         4       640    0.9956    0.9543    0.9588    0.7901   0.01573  0.008531  0.001186
  502/1999     2.21G   0.01386  0.009981  0.001257    0.0251        11       640    0.9965    0.9516    0.9863    0.8033   0.01567  0.008271  0.001061
  503/1999     2.21G   0.01374  0.009063  0.001327   0.02413         3       640    0.9898    0.9557    0.9863      0.81   0.01541  0.008272  0.001112
  504/1999     2.21G   0.01576  0.009236  0.001198   0.02619         6       640    0.9901    0.9551    0.9863    0.7945   0.01529  0.008443  0.001121
  505/1999     2.21G   0.01435  0.009157  0.001301    0.0248        28       640    0.9819    0.9602    0.9863    0.8014   0.01512  0.008445  0.001054
  506/1999     2.21G    0.0136  0.009568  0.001207   0.02437         3       640     0.986    0.9585    0.9863    0.8002   0.01523  0.008575  0.001061
  507/1999     2.21G   0.01431  0.009747  0.001326   0.02539        13       640    0.9961    0.9472    0.9863    0.8067   0.01518  0.008569  0.001807
  508/1999     2.21G   0.01438  0.009983   0.00121   0.02557         3       640    0.9851    0.9525     0.958    0.7895   0.01539  0.008768  0.002247
  509/1999     2.21G   0.01423  0.009268  0.001083   0.02458        16       640     0.988    0.9522    0.9588    0.7838   0.01559  0.008985  0.002186
  510/1999     2.21G   0.01406  0.008768  0.001211   0.02404         3       640    0.9921    0.9492    0.9588    0.7858   0.01578  0.008988  0.001962
  511/1999     2.21G   0.01547  0.009777   0.00114   0.02639         8       640    0.9916    0.9519    0.9588     0.784   0.01578  0.008935  0.001715
  512/1999     2.21G   0.01401   0.01035  0.001251   0.02561        20       640    0.9967    0.9523    0.9588    0.7762   0.01569  0.008724  0.001377
  513/1999     2.21G   0.01371  0.009094  0.001194     0.024         2       640    0.9963    0.9524    0.9588    0.7787   0.01578   0.00855  0.001312
  514/1999     2.21G   0.01389  0.009585  0.001263   0.02474        19       640     0.993    0.9523    0.9588    0.7824   0.01552  0.008617   0.00138
  515/1999     2.21G   0.01424  0.009337  0.001049   0.02462         8       640    0.9925    0.9524    0.9588     0.783   0.01547  0.008552  0.001546
  516/1999     2.21G   0.01335  0.008392   0.00109   0.02283         2       640    0.9922    0.9496    0.9588      0.79   0.01551  0.008729  0.001719
  517/1999     2.21G   0.01482  0.008849  0.001296   0.02497         4       640    0.9928    0.9417    0.9604    0.7828   0.01555  0.008602  0.001572
  518/1999     2.21G   0.01368   0.00887  0.001093   0.02364         5       640    0.9918    0.9468    0.9863    0.8106   0.01545   0.00834 0.0009765
  519/1999     2.21G   0.01395  0.008944 0.0009866   0.02388         0       640    0.9857    0.9614    0.9863    0.8049   0.01543  0.008584 0.0008242
  520/1999     2.21G   0.01452  0.009623  0.001253    0.0254         5       640    0.9752    0.9575    0.9558    0.7816   0.01546  0.008747  0.001694
  521/1999     2.21G   0.01385  0.009848  0.001342   0.02504         3       640    0.9807    0.9552    0.9582    0.7906   0.01546  0.008839  0.001935
  522/1999     2.21G   0.01399   0.00959  0.001292   0.02487         8       640    0.9808     0.954     0.958    0.7876   0.01573  0.008972  0.001636
  523/1999     2.21G   0.01354  0.009201  0.001751   0.02449         8       640    0.9931    0.9527    0.9588    0.7773   0.01596  0.009171  0.001275
  524/1999     2.21G   0.01519   0.01007  0.001258   0.02652        15       640    0.9904    0.9525    0.9588    0.7772    0.0161  0.009346  0.001611
  525/1999     2.21G   0.01252  0.008612  0.001445   0.02258         3       640    0.9794     0.953    0.9599    0.7728   0.01603  0.009175  0.001554
  526/1999     2.21G   0.01452  0.009485  0.001257   0.02527        10       640    0.9879     0.957    0.9808    0.7969     0.016  0.009022 0.0009381
  527/1999     2.21G   0.01387  0.009154  0.001151   0.02418         5       640    0.9901    0.9628    0.9588    0.7734   0.01577  0.009182 0.0008989
  528/1999     2.21G   0.01495  0.009927  0.001135   0.02601        24       640    0.9905    0.9629    0.9588    0.7892   0.01555  0.009195 0.0009797
  529/1999     2.21G   0.01355   0.01033  0.001325    0.0252        11       640    0.9938    0.9618    0.9588    0.7933   0.01583  0.009216  0.001004
  530/1999     2.21G   0.01289  0.009546  0.001289   0.02372         5       640    0.9891    0.9629    0.9588    0.7916   0.01583  0.008931  0.000977
  531/1999     2.21G   0.01359  0.009243  0.001075   0.02391         8       640    0.9952    0.9612    0.9588    0.7932   0.01552  0.008878 0.0009018
  532/1999     2.21G    0.0145  0.009519  0.001219   0.02523        20       640    0.9926    0.9619    0.9599    0.7937   0.01547  0.008793 0.0009206
  533/1999     2.21G   0.01339  0.008609   0.00116   0.02315         3       640    0.9905    0.9596    0.9599    0.7964   0.01559  0.008693  0.000956
  534/1999     2.21G    0.0134  0.009608  0.001197   0.02421        13       640    0.9949    0.9626    0.9599    0.7902   0.01538  0.008679 0.0009093
  535/1999     2.21G   0.01329  0.009017  0.001058   0.02337         5       640    0.9974    0.9595    0.9588    0.7828   0.01549  0.008939 0.0009361
  536/1999     2.21G   0.01504  0.009969  0.001385   0.02639        10       640    0.9951    0.9597    0.9588    0.7969    0.0156  0.008848  0.001044
  537/1999     2.21G   0.01383  0.009676  0.001922   0.02543         4       640    0.9948     0.959    0.9588    0.7932   0.01549   0.00874  0.001045
  538/1999     2.21G   0.01411  0.009305   0.00119    0.0246        20       640      0.99    0.9605    0.9588    0.7925   0.01555  0.008652  0.001015
  539/1999     2.21G   0.01347  0.009573  0.001135   0.02418         2       640     0.987    0.9562    0.9588    0.7881   0.01553   0.00859  0.001046
  540/1999     2.21G   0.01504   0.01042  0.001251   0.02672        13       640    0.9916    0.9551    0.9588    0.7824   0.01569  0.008579  0.001082
  541/1999     2.21G   0.01343   0.00881  0.001055   0.02329         3       640    0.9955    0.9519    0.9588     0.784   0.01565  0.008734  0.001125
  542/1999     2.21G   0.01345  0.008499  0.001106   0.02306        10       640    0.9948     0.949    0.9588    0.7844   0.01566  0.009074  0.001257
  543/1999     2.21G   0.01329  0.008101  0.001148   0.02253         4       640    0.9892    0.9458    0.9588    0.7896   0.01558    0.0092  0.001526
  544/1999     2.21G   0.01385  0.009201  0.001122   0.02418        17       640    0.9946    0.9454    0.9588     0.789   0.01549  0.009062  0.001649
  545/1999     2.21G   0.01301  0.009031  0.001077   0.02312        13       640    0.9928    0.9501    0.9588    0.7951   0.01548  0.008977  0.001263
  546/1999     2.21G    0.0144  0.008357  0.001128   0.02389         7       640    0.9902    0.9509    0.9588     0.792   0.01563  0.009173  0.001172
  547/1999     2.21G   0.01333     0.009  0.001072    0.0234         7       640    0.9941    0.9516    0.9588    0.7877   0.01543  0.009305  0.001162
  548/1999     2.21G   0.01551  0.009559  0.001192   0.02626         5       640    0.9968    0.9528    0.9588      0.78   0.01546  0.009136  0.001198
  549/1999     2.21G   0.01414  0.009443  0.001301   0.02489         9       640    0.9947    0.9526    0.9588    0.7781   0.01565  0.009102  0.001439
  550/1999     2.21G   0.01401  0.009621  0.001093   0.02473        13       640    0.9942    0.9525    0.9588    0.7868   0.01532  0.009018  0.001188
  551/1999     2.21G    0.0144  0.009606  0.001422   0.02543        18       640    0.9922    0.9572    0.9599      0.79   0.01531  0.008892  0.000829
  552/1999     2.21G   0.01474  0.009286  0.001678   0.02571         4       640    0.9951    0.9629    0.9588    0.7967   0.01507  0.008624  0.000777
  553/1999     2.21G     0.013  0.009697  0.001166   0.02386         8       640    0.9974     0.963    0.9588    0.7919    0.0151   0.00861 0.0007981
  554/1999     2.21G   0.01419   0.00937  0.001157   0.02472         6       640    0.9982    0.9531    0.9588    0.7847   0.01535  0.009014 0.0009351
  555/1999     2.21G   0.01361  0.008537   0.00105   0.02319         4       640    0.9966    0.9526    0.9588    0.7773   0.01549  0.008939  0.001219
  556/1999     2.21G   0.01358  0.008699   0.00193   0.02421         3       640    0.9934    0.9527    0.9588    0.7764   0.01543  0.008991  0.001326
  557/1999     2.21G   0.01456  0.009698  0.001109   0.02537         5       640    0.9939    0.9525    0.9588    0.7759   0.01551  0.009144   0.00136
  558/1999     2.21G    0.0142   0.01003  0.001245   0.02547         3       640    0.9958    0.9502    0.9617    0.7825   0.01544  0.008883  0.001399
  559/1999     2.21G   0.01411  0.008696  0.001303   0.02411         2       640    0.9958    0.9532    0.9955    0.8168   0.01529  0.008483  0.001376
  560/1999     2.21G   0.01494  0.009786  0.001224   0.02595        24       640    0.9892    0.9908    0.9955    0.8136   0.01545  0.008377  0.001228
  561/1999     2.21G   0.01405  0.009614  0.001505   0.02516        12       640     0.995     0.991    0.9955    0.8127   0.01548  0.008179  0.001008
  562/1999     2.21G   0.01472  0.008833  0.001376   0.02493         5       640    0.9837    0.9951    0.9955    0.8172   0.01547  0.008153  0.001032
  563/1999     2.21G   0.01387  0.008895  0.001055   0.02382         4       640      0.98    0.9946    0.9955    0.8079    0.0156  0.008265  0.001088
  564/1999     2.21G   0.01448  0.008801  0.001148   0.02443         7       640    0.9732         1    0.9955    0.8085   0.01553  0.008194 0.0009832
  565/1999     2.21G   0.01502   0.01019  0.001272   0.02648         8       640    0.9905    0.9577    0.9863    0.8082   0.01553  0.008244 0.0008817
  566/1999     2.21G   0.01546   0.01002  0.001188   0.02667        12       640    0.9967      0.96    0.9863    0.8162   0.01528  0.008148 0.0008141
  567/1999     2.21G   0.01383  0.009296  0.001207   0.02434        11       640     0.998    0.9606    0.9863    0.8119   0.01566  0.008478 0.0007633
  568/1999     2.21G   0.01252   0.00879  0.001219   0.02253         3       640    0.9966     0.963    0.9863    0.8135   0.01532  0.008519 0.0007498
  569/1999     2.21G   0.01327  0.008452  0.001178    0.0229         4       640     0.997     0.963    0.9863     0.814   0.01523  0.008659 0.0007441
  570/1999     2.21G   0.01394  0.009075  0.002315   0.02533         2       640    0.9964    0.9628    0.9612    0.7947   0.01525  0.008553 0.0008031
  571/1999     2.21G   0.01521   0.01002  0.002375   0.02761         3       640    0.9938     0.953    0.9615     0.789   0.01526  0.008267  0.001212
  572/1999     2.21G   0.01387   0.00897  0.001836   0.02468        14       640    0.9955    0.9379    0.9808    0.8006   0.01505  0.008108  0.001874
  573/1999     2.21G   0.01373   0.01009  0.001469   0.02528         4       640    0.9898    0.9472    0.9863    0.8009    0.0154  0.008001   0.00129
  574/1999     2.21G   0.01418   0.01031  0.001274   0.02576        32       640    0.9973    0.9968    0.9955    0.8118   0.01556  0.008025 0.0007173
  575/1999     2.21G   0.01437   0.01046  0.001643   0.02648         5       640    0.9978    0.9589    0.9863    0.7913    0.0158  0.008151 0.0006747
  576/1999     2.21G   0.01348   0.01023  0.001308   0.02502        25       640    0.9939    0.9597    0.9612    0.7748   0.01583  0.008841 0.0007999
  577/1999     2.21G   0.01312  0.009167  0.001255   0.02354         4       640    0.9906    0.9495    0.9599    0.7733   0.01584  0.009017  0.001581
  578/1999     2.21G   0.01338  0.009954  0.001517   0.02485        19       640    0.9855    0.9527    0.9599    0.7893   0.01579   0.00903  0.001757
  579/1999     2.21G    0.0139   0.00991  0.001312   0.02513         6       640    0.9872    0.9493     0.978    0.8026   0.01559  0.008717  0.002113
  580/1999     2.21G   0.01397  0.009239  0.001304   0.02452         2       640    0.9887    0.9523    0.9863    0.8124   0.01523  0.008546   0.00115
  581/1999     2.21G     0.015   0.01009  0.001358   0.02645         9       640     0.989    0.9488    0.9613    0.8031   0.01497  0.008527  0.001075
  582/1999     2.21G   0.01392  0.009098  0.001635   0.02465         9       640    0.9891    0.9547    0.9604    0.7935   0.01526  0.008548 0.0009734
  583/1999     2.21G   0.01291  0.008689   0.00108   0.02268         2       640    0.9913    0.9536    0.9602    0.7826   0.01548  0.008756  0.001029
  584/1999     2.21G   0.01496   0.01075  0.001315   0.02702        31       640    0.9942    0.9524    0.9588     0.787   0.01556  0.009087  0.001263
  585/1999     2.21G   0.01355  0.009662  0.001145   0.02435         3       640     0.995    0.9537    0.9588    0.7849   0.01558  0.009051 0.0009948
  586/1999     2.21G    0.0138  0.009065  0.001173   0.02404         6       640    0.9971    0.9592    0.9588    0.7836   0.01577  0.008955 0.0008261
  587/1999     2.21G   0.01389  0.008524  0.001667   0.02408         4       640    0.9952    0.9595    0.9588    0.7913   0.01578  0.008793 0.0007693
  588/1999     2.21G   0.01326  0.008788  0.001189   0.02324         8       640    0.9946     0.959    0.9588     0.791   0.01552  0.008778 0.0007539
  589/1999     2.21G   0.01388  0.009878  0.001055   0.02482        15       640     0.993    0.9628    0.9588    0.7798    0.0154  0.008804 0.0007524
  590/1999     2.21G   0.01326   0.00896  0.001365   0.02359         4       640    0.9951    0.9629    0.9602    0.7849   0.01538  0.008829 0.0007636
  591/1999     2.21G   0.01263  0.008499  0.001091   0.02222         3       640     0.991    0.9629    0.9863    0.8021   0.01534  0.008842 0.0007766
  592/1999     2.21G   0.01271  0.009624  0.001136   0.02347         3       640    0.9945    0.9559    0.9863    0.8018   0.01533  0.008603 0.0007748
  593/1999     2.21G   0.01351   0.00929  0.001043   0.02384         1       640    0.9942    0.9566    0.9863    0.7895   0.01541  0.008459 0.0007805
  594/1999     2.21G   0.01427  0.009306 0.0009483   0.02452         7       640    0.9889    0.9591    0.9863    0.7928   0.01562  0.008282 0.0008022
